model,dataset,eval_accuracy
openbuddy-falcon3-10b-v24-2-131k,GPQA,0.3169642857142857
openbuddy-falcon3-10b-v24-2-131k,math_algebra_hard,0.3664495114006514
openbuddy-falcon3-10b-v24-2-131k,math_counting_and_prob_hard,0.1219512195121951
openbuddy-falcon3-10b-v24-2-131k,math_geometry_hard,0.0909090909090909
openbuddy-falcon3-10b-v24-2-131k,math_hard,0.2099697885196374
openbuddy-falcon3-10b-v24-2-131k,math_num_theory_hard,0.1818181818181818
openbuddy-falcon3-10b-v24-2-131k,math_prealgebra_hard,0.427461139896373
openbuddy-falcon3-10b-v24-2-131k,MMLU-Pro,0.3833942819148936
openbuddy-falcon3-10b-v24-2-131k,musr,0.4179894179894179
openbuddy-falcon3-10b-v24-2-131k,musr_object_placements,0.3359375
openbuddy-falcon3-10b-v24-2-131k,musr_team_allocation,0.38
openbuddy-llama3-70b-v21-2-32k,Big-bench Hard,0.6497135913903836
openbuddy-llama3-70b-v21-2-32k,bbh_causal_judgement,0.6256684491978609
openbuddy-llama3-70b-v21-2-32k,bbh_date_understanding,0.604
openbuddy-llama3-70b-v21-2-32k,bbh_disambiguation_qa,0.7200000000000001
openbuddy-llama3-70b-v21-2-32k,bbh_formal_fallacies,0.7120000000000001
openbuddy-llama3-70b-v21-2-32k,bbh_geometric_shapes,0.54
openbuddy-llama3-70b-v21-2-32k,bbh_logical_deduction_seven_objects,0.5
openbuddy-llama3-70b-v21-2-32k,bbh_logical_deduction_three_objects,0.7760000000000001
openbuddy-llama3-70b-v21-2-32k,bbh_navigate,0.6919999999999998
openbuddy-llama3-70b-v21-2-32k,bbh_object_counting,0.564
openbuddy-llama3-70b-v21-2-32k,bbh_penguins_in_a_table,0.6095890410958904
openbuddy-llama3-70b-v21-2-32k,bbh_reasoning_about_colored_objects,0.7959999999999999
openbuddy-llama3-70b-v21-2-32k,bbh_salient_translation_error_detection,0.652
openbuddy-llama3-70b-v21-2-32k,bbh_snarks,0.8146067415730337
openbuddy-llama3-70b-v21-2-32k,bbh_tracking_shuffled_objects_five_objects,0.256
openbuddy-llama3-70b-v21-2-32k,bbh_tracking_shuffled_objects_seven_objects,0.204
openbuddy-llama3-70b-v21-2-32k,bbh_tracking_shuffled_objects_three_objects,0.364
openbuddy-llama3-70b-v21-2-32k,bbh_web_of_lies,0.516
openbuddy-llama3-70b-v21-2-32k,gpqa,0.3422818791946309
openbuddy-llama3-70b-v21-2-32k,gpqa_diamond,0.3585858585858585
openbuddy-llama3-70b-v21-2-32k,gpqa_extended,0.3534798534798535
openbuddy-llama3-70b-v21-2-32k,GPQA,0.3214285714285714
openbuddy-llama3-70b-v21-2-32k,math_algebra_hard,0.3496199782844734
openbuddy-llama3-70b-v21-2-32k,math_counting_and_prob_hard,0.1409214092140921
openbuddy-llama3-70b-v21-2-32k,math_geometry_hard,0.0732323232323232
openbuddy-llama3-70b-v21-2-32k,math_hard,0.1938569989929506
openbuddy-llama3-70b-v21-2-32k,math_precalculus_hard,0.0839506172839506
openbuddy-llama3-70b-v21-2-32k,MMLU-Pro,0.4832114361702128
openbuddy-llama3-70b-v21-2-32k,musr,0.4563492063492063
openbuddy-llama3-70b-v21-2-32k,musr_murder_mysteries,0.588
openbuddy-llama3-70b-v21-2-32k,musr_object_placements,0.25390625
openbuddy-llama3-70b-v21-2-32k,musr_team_allocation,0.532
openbuddy-llama3-8b-v21-1-8k,bbh_causal_judgement,0.5508021390374331
openbuddy-llama3-8b-v21-1-8k,bbh_date_understanding,0.452
openbuddy-llama3-8b-v21-1-8k,bbh_disambiguation_qa,0.464
openbuddy-llama3-8b-v21-1-8k,bbh_formal_fallacies,0.552
openbuddy-llama3-8b-v21-1-8k,bbh_geometric_shapes,0.388
openbuddy-llama3-8b-v21-1-8k,bbh_hyperbaton,0.6960000000000001
openbuddy-llama3-8b-v21-1-8k,bbh_logical_deduction_seven_objects,0.388
openbuddy-llama3-8b-v21-1-8k,bbh_logical_deduction_three_objects,0.5
openbuddy-llama3-8b-v21-1-8k,bbh_movie_recommendation,0.652
openbuddy-llama3-8b-v21-1-8k,bbh_navigate,0.468
openbuddy-llama3-8b-v21-1-8k,bbh_object_counting,0.488
openbuddy-llama3-8b-v21-1-8k,bbh_penguins_in_a_table,0.5205479452054794
openbuddy-llama3-8b-v21-1-8k,bbh_ruin_names,0.528
openbuddy-llama3-8b-v21-1-8k,bbh_salient_translation_error_detection,0.432
openbuddy-llama3-8b-v21-1-8k,bbh_snarks,0.5786516853932584
openbuddy-llama3-8b-v21-1-8k,bbh_sports_understanding,0.7559999999999999
openbuddy-llama3-8b-v21-1-8k,bbh_temporal_sequences,0.256
openbuddy-llama3-8b-v21-1-8k,bbh_tracking_shuffled_objects_five_objects,0.148
openbuddy-llama3-8b-v21-1-8k,bbh_tracking_shuffled_objects_seven_objects,0.156
openbuddy-llama3-8b-v21-1-8k,bbh_tracking_shuffled_objects_three_objects,0.276
openbuddy-llama3-8b-v21-1-8k,gpqa,0.2709731543624161
openbuddy-llama3-8b-v21-1-8k,gpqa_extended,0.2527472527472527
openbuddy-llama3-8b-v21-1-8k,GPQA,0.2924107142857143
openbuddy-llama3-8b-v21-1-8k,math_algebra_hard,0.0466883821932681
openbuddy-llama3-8b-v21-1-8k,math_geometry_hard,0.0126262626262626
openbuddy-llama3-8b-v21-1-8k,math_hard,0.0337361530715005
openbuddy-llama3-8b-v21-1-8k,math_intermediate_algebra_hard,0.0035714285714285
openbuddy-llama3-8b-v21-1-8k,math_num_theory_hard,0.0216450216450216
openbuddy-llama3-8b-v21-1-8k,math_prealgebra_hard,0.1036269430051813
openbuddy-llama3-8b-v21-1-8k,MMLU-Pro,0.2954621010638298
openbuddy-llama3-8b-v21-1-8k,musr,0.3981481481481481
openbuddy-llama3-8b-v21-1-8k,musr_murder_mysteries,0.58
openbuddy-llama3-8b-v21-1-8k,musr_object_placements,0.3203125
openbuddy-llama3-8b-v21-1-8k,musr_team_allocation,0.296
openbuddy-llama3-8b-v21-2-32k,Big-bench Hard,0.48429092171498
openbuddy-llama3-8b-v21-2-32k,bbh_causal_judgement,0.5561497326203209
openbuddy-llama3-8b-v21-2-32k,bbh_date_understanding,0.492
openbuddy-llama3-8b-v21-2-32k,bbh_disambiguation_qa,0.64
openbuddy-llama3-8b-v21-2-32k,bbh_formal_fallacies,0.54
openbuddy-llama3-8b-v21-2-32k,bbh_geometric_shapes,0.264
openbuddy-llama3-8b-v21-2-32k,bbh_hyperbaton,0.7600000000000001
openbuddy-llama3-8b-v21-2-32k,bbh_logical_deduction_seven_objects,0.44
openbuddy-llama3-8b-v21-2-32k,bbh_movie_recommendation,0.592
openbuddy-llama3-8b-v21-2-32k,bbh_navigate,0.44
openbuddy-llama3-8b-v21-2-32k,bbh_object_counting,0.436
openbuddy-llama3-8b-v21-2-32k,bbh_salient_translation_error_detection,0.472
openbuddy-llama3-8b-v21-2-32k,bbh_snarks,0.5393258426966292
openbuddy-llama3-8b-v21-2-32k,bbh_sports_understanding,0.7959999999999999
openbuddy-llama3-8b-v21-2-32k,bbh_temporal_sequences,0.264
openbuddy-llama3-8b-v21-2-32k,bbh_tracking_shuffled_objects_five_objects,0.188
openbuddy-llama3-8b-v21-2-32k,bbh_tracking_shuffled_objects_seven_objects,0.132
openbuddy-llama3-8b-v21-2-32k,bbh_web_of_lies,0.484
openbuddy-llama3-8b-v21-2-32k,gpqa,0.2793624161073825
openbuddy-llama3-8b-v21-2-32k,gpqa_diamond,0.2828282828282828
openbuddy-llama3-8b-v21-2-32k,gpqa_extended,0.2692307692307692
openbuddy-llama3-8b-v21-2-32k,GPQA,0.2901785714285714
openbuddy-llama3-8b-v21-2-32k,math_algebra_hard,0.1389793702497285
openbuddy-llama3-8b-v21-2-32k,math_geometry_hard,0.0202020202020202
openbuddy-llama3-8b-v21-2-32k,math_hard,0.0707452165156092
openbuddy-llama3-8b-v21-2-32k,math_intermediate_algebra_hard,0.0095238095238095
openbuddy-llama3-8b-v21-2-32k,math_prealgebra_hard,0.1761658031088082
openbuddy-llama3-8b-v21-2-32k,math_precalculus_hard,0.0049382716049382
openbuddy-llama3-8b-v21-2-32k,musr,0.376984126984127
openbuddy-llama3-8b-v21-2-32k,musr_murder_mysteries,0.548
openbuddy-llama3-8b-v21-2-32k,musr_object_placements,0.265625
openbuddy-llama3-8b-v21-2-32k,musr_team_allocation,0.32
openbuddy-llama3-1-70b-v22-1-131k,Big-bench Hard,0.6698489845512933
openbuddy-llama3-1-70b-v22-1-131k,bbh_boolean_expressions,0.916
openbuddy-llama3-1-70b-v22-1-131k,bbh_causal_judgement,0.6256684491978609
openbuddy-llama3-1-70b-v22-1-131k,bbh_date_understanding,0.6999999999999998
openbuddy-llama3-1-70b-v22-1-131k,bbh_formal_fallacies,0.7360000000000001
openbuddy-llama3-1-70b-v22-1-131k,bbh_hyperbaton,0.644
openbuddy-llama3-1-70b-v22-1-131k,bbh_logical_deduction_five_objects,0.6
openbuddy-llama3-1-70b-v22-1-131k,bbh_logical_deduction_seven_objects,0.6
openbuddy-llama3-1-70b-v22-1-131k,bbh_movie_recommendation,0.7879999999999999
openbuddy-llama3-1-70b-v22-1-131k,bbh_object_counting,0.544
openbuddy-llama3-1-70b-v22-1-131k,bbh_penguins_in_a_table,0.6780821917808219
openbuddy-llama3-1-70b-v22-1-131k,bbh_reasoning_about_colored_objects,0.84
openbuddy-llama3-1-70b-v22-1-131k,bbh_salient_translation_error_detection,0.668
openbuddy-llama3-1-70b-v22-1-131k,bbh_snarks,0.6966292134831461
openbuddy-llama3-1-70b-v22-1-131k,bbh_sports_understanding,0.924
openbuddy-llama3-1-70b-v22-1-131k,bbh_temporal_sequences,1.0
openbuddy-llama3-1-70b-v22-1-131k,bbh_tracking_shuffled_objects_five_objects,0.308
openbuddy-llama3-1-70b-v22-1-131k,bbh_tracking_shuffled_objects_seven_objects,0.328
openbuddy-llama3-1-70b-v22-1-131k,bbh_web_of_lies,0.512
openbuddy-llama3-1-70b-v22-1-131k,gpqa,0.375
openbuddy-llama3-1-70b-v22-1-131k,gpqa_diamond,0.3535353535353535
openbuddy-llama3-1-70b-v22-1-131k,GPQA,0.3638392857142857
openbuddy-llama3-1-70b-v22-1-131k,math_counting_and_prob_hard,0.1463414634146341
openbuddy-llama3-1-70b-v22-1-131k,math_geometry_hard,0.0883838383838383
openbuddy-llama3-1-70b-v22-1-131k,math_hard,0.1558408862034239
openbuddy-llama3-1-70b-v22-1-131k,math_intermediate_algebra_hard,0.0476190476190476
openbuddy-llama3-1-70b-v22-1-131k,math_num_theory_hard,0.1666666666666666
openbuddy-llama3-1-70b-v22-1-131k,math_prealgebra_hard,0.2521588946459412
openbuddy-llama3-1-70b-v22-1-131k,math_precalculus_hard,0.0543209876543209
openbuddy-llama3-1-70b-v22-1-131k,MMLU-Pro,0.5304188829787234
openbuddy-llama3-1-70b-v22-1-131k,musr,0.4616402116402116
openbuddy-llama3-1-70b-v22-1-131k,musr_murder_mysteries,0.576
openbuddy-llama3-1-70b-v22-1-131k,musr_object_placements,0.296875
openbuddy-llama3-1-70b-v22-1-131k,musr_team_allocation,0.516
openbuddy-llama3-1-8b-v22-2-131k,bbh_causal_judgement,0.6096256684491979
openbuddy-llama3-1-8b-v22-2-131k,bbh_date_understanding,0.416
openbuddy-llama3-1-8b-v22-2-131k,bbh_disambiguation_qa,0.584
openbuddy-llama3-1-8b-v22-2-131k,bbh_geometric_shapes,0.46
openbuddy-llama3-1-8b-v22-2-131k,bbh_hyperbaton,0.62
openbuddy-llama3-1-8b-v22-2-131k,bbh_logical_deduction_five_objects,0.348
openbuddy-llama3-1-8b-v22-2-131k,bbh_logical_deduction_seven_objects,0.372
openbuddy-llama3-1-8b-v22-2-131k,bbh_logical_deduction_three_objects,0.5
openbuddy-llama3-1-8b-v22-2-131k,bbh_movie_recommendation,0.564
openbuddy-llama3-1-8b-v22-2-131k,bbh_navigate,0.556
openbuddy-llama3-1-8b-v22-2-131k,bbh_object_counting,0.528
openbuddy-llama3-1-8b-v22-2-131k,bbh_penguins_in_a_table,0.547945205479452
openbuddy-llama3-1-8b-v22-2-131k,bbh_reasoning_about_colored_objects,0.62
openbuddy-llama3-1-8b-v22-2-131k,bbh_salient_translation_error_detection,0.432
openbuddy-llama3-1-8b-v22-2-131k,bbh_snarks,0.6460674157303371
openbuddy-llama3-1-8b-v22-2-131k,bbh_tracking_shuffled_objects_five_objects,0.172
openbuddy-llama3-1-8b-v22-2-131k,bbh_tracking_shuffled_objects_seven_objects,0.132
openbuddy-llama3-1-8b-v22-2-131k,bbh_tracking_shuffled_objects_three_objects,0.32
openbuddy-llama3-1-8b-v22-2-131k,bbh_web_of_lies,0.48
openbuddy-llama3-1-8b-v22-2-131k,gpqa,0.2793624161073825
openbuddy-llama3-1-8b-v22-2-131k,gpqa_diamond,0.2575757575757575
openbuddy-llama3-1-8b-v22-2-131k,gpqa_extended,0.2802197802197802
openbuddy-llama3-1-8b-v22-2-131k,GPQA,0.2879464285714285
openbuddy-llama3-1-8b-v22-2-131k,math_counting_and_prob_hard,0.043360433604336
openbuddy-llama3-1-8b-v22-2-131k,math_geometry_hard,0.0404040404040404
openbuddy-llama3-1-8b-v22-2-131k,math_hard,0.1044813695871097
openbuddy-llama3-1-8b-v22-2-131k,math_intermediate_algebra_hard,0.0261904761904761
openbuddy-llama3-1-8b-v22-2-131k,math_num_theory_hard,0.0476190476190476
openbuddy-llama3-1-8b-v22-2-131k,math_prealgebra_hard,0.1813471502590673
openbuddy-llama3-1-8b-v22-2-131k,math_precalculus_hard,0.0296296296296296
openbuddy-llama3-1-8b-v22-2-131k,MMLU-Pro,0.3310339095744681
openbuddy-llama3-1-8b-v22-2-131k,musr,0.4074074074074074
openbuddy-llama3-1-8b-v22-2-131k,musr_murder_mysteries,0.572
openbuddy-llama3-1-8b-v22-2-131k,musr_object_placements,0.3203125
openbuddy-llama3-1-8b-v22-2-131k,musr_team_allocation,0.332
openbuddy-llama3-1-8b-v22-3-131k,Big-bench Hard,0.5039055719493144
openbuddy-llama3-1-8b-v22-3-131k,bbh_causal_judgement,0.5828877005347594
openbuddy-llama3-1-8b-v22-3-131k,bbh_date_understanding,0.468
openbuddy-llama3-1-8b-v22-3-131k,bbh_disambiguation_qa,0.592
openbuddy-llama3-1-8b-v22-3-131k,bbh_geometric_shapes,0.416
openbuddy-llama3-1-8b-v22-3-131k,bbh_logical_deduction_seven_objects,0.384
openbuddy-llama3-1-8b-v22-3-131k,bbh_logical_deduction_three_objects,0.492
openbuddy-llama3-1-8b-v22-3-131k,bbh_movie_recommendation,0.596
openbuddy-llama3-1-8b-v22-3-131k,bbh_navigate,0.66
openbuddy-llama3-1-8b-v22-3-131k,bbh_object_counting,0.516
openbuddy-llama3-1-8b-v22-3-131k,bbh_reasoning_about_colored_objects,0.612
openbuddy-llama3-1-8b-v22-3-131k,bbh_ruin_names,0.616
openbuddy-llama3-1-8b-v22-3-131k,bbh_salient_translation_error_detection,0.428
openbuddy-llama3-1-8b-v22-3-131k,bbh_snarks,0.6741573033707865
openbuddy-llama3-1-8b-v22-3-131k,bbh_sports_understanding,0.8119999999999999
openbuddy-llama3-1-8b-v22-3-131k,bbh_tracking_shuffled_objects_five_objects,0.192
openbuddy-llama3-1-8b-v22-3-131k,bbh_tracking_shuffled_objects_seven_objects,0.14
openbuddy-llama3-1-8b-v22-3-131k,bbh_tracking_shuffled_objects_three_objects,0.296
openbuddy-llama3-1-8b-v22-3-131k,bbh_web_of_lies,0.468
openbuddy-llama3-1-8b-v22-3-131k,gpqa_diamond,0.2828282828282828
openbuddy-llama3-1-8b-v22-3-131k,gpqa_extended,0.2655677655677655
openbuddy-llama3-1-8b-v22-3-131k,GPQA,0.2946428571428571
openbuddy-llama3-1-8b-v22-3-131k,math_algebra_hard,0.1943539630836047
openbuddy-llama3-1-8b-v22-3-131k,math_counting_and_prob_hard,0.067750677506775
openbuddy-llama3-1-8b-v22-3-131k,math_hard,0.108257804632427
openbuddy-llama3-1-8b-v22-3-131k,math_intermediate_algebra_hard,0.0321428571428571
openbuddy-llama3-1-8b-v22-3-131k,math_num_theory_hard,0.0541125541125541
openbuddy-llama3-1-8b-v22-3-131k,math_prealgebra_hard,0.234887737478411
openbuddy-llama3-1-8b-v22-3-131k,math_precalculus_hard,0.0567901234567901
openbuddy-llama3-1-8b-v22-3-131k,MMLU-Pro,0.3277094414893617
openbuddy-llama3-1-8b-v22-3-131k,musr_murder_mysteries,0.544
openbuddy-llama3-1-8b-v22-3-131k,musr_team_allocation,0.344
openbuddy-llama3-2-1b-v23-1-131k,Big-bench Hard,0.3240756813053289
openbuddy-llama3-2-1b-v23-1-131k,bbh_boolean_expressions,0.504
openbuddy-llama3-2-1b-v23-1-131k,bbh_causal_judgement,0.4759358288770053
openbuddy-llama3-2-1b-v23-1-131k,bbh_formal_fallacies,0.484
openbuddy-llama3-2-1b-v23-1-131k,bbh_geometric_shapes,0.316
openbuddy-llama3-2-1b-v23-1-131k,bbh_hyperbaton,0.516
openbuddy-llama3-2-1b-v23-1-131k,bbh_logical_deduction_five_objects,0.204
openbuddy-llama3-2-1b-v23-1-131k,bbh_logical_deduction_seven_objects,0.148
openbuddy-llama3-2-1b-v23-1-131k,bbh_navigate,0.46
openbuddy-llama3-2-1b-v23-1-131k,bbh_object_counting,0.328
openbuddy-llama3-2-1b-v23-1-131k,bbh_penguins_in_a_table,0.2397260273972602
openbuddy-llama3-2-1b-v23-1-131k,bbh_reasoning_about_colored_objects,0.18
openbuddy-llama3-2-1b-v23-1-131k,bbh_ruin_names,0.052
openbuddy-llama3-2-1b-v23-1-131k,bbh_temporal_sequences,0.216
openbuddy-llama3-2-1b-v23-1-131k,bbh_tracking_shuffled_objects_five_objects,0.176
openbuddy-llama3-2-1b-v23-1-131k,bbh_tracking_shuffled_objects_three_objects,0.268
openbuddy-llama3-2-1b-v23-1-131k,bbh_web_of_lies,0.492
openbuddy-llama3-2-1b-v23-1-131k,gpqa_diamond,0.2777777777777778
openbuddy-llama3-2-1b-v23-1-131k,gpqa_extended,0.2564102564102564
openbuddy-llama3-2-1b-v23-1-131k,GPQA,0.2522321428571428
openbuddy-llama3-2-1b-v23-1-131k,math_hard,0.0093152064451158
openbuddy-llama3-2-1b-v23-1-131k,math_num_theory_hard,0.0086580086580086
openbuddy-llama3-2-1b-v23-1-131k,math_prealgebra_hard,0.0224525043177892
openbuddy-llama3-2-1b-v23-1-131k,MMLU-Pro,0.1840093085106383
openbuddy-llama3-2-1b-v23-1-131k,musr,0.3333333333333333
openbuddy-llama3-2-1b-v23-1-131k,musr_object_placements,0.22265625
openbuddy-llama3-2-3b-v23-2-131k,Big-bench Hard,0.4061794827286929
openbuddy-llama3-2-3b-v23-2-131k,bbh_boolean_expressions,0.7280000000000001
openbuddy-llama3-2-3b-v23-2-131k,bbh_causal_judgement,0.5454545454545454
openbuddy-llama3-2-3b-v23-2-131k,bbh_formal_fallacies,0.5
openbuddy-llama3-2-3b-v23-2-131k,bbh_geometric_shapes,0.352
openbuddy-llama3-2-3b-v23-2-131k,bbh_hyperbaton,0.552
openbuddy-llama3-2-3b-v23-2-131k,bbh_logical_deduction_five_objects,0.312
openbuddy-llama3-2-3b-v23-2-131k,bbh_logical_deduction_seven_objects,0.316
openbuddy-llama3-2-3b-v23-2-131k,bbh_logical_deduction_three_objects,0.424
openbuddy-llama3-2-3b-v23-2-131k,bbh_navigate,0.456
openbuddy-llama3-2-3b-v23-2-131k,bbh_object_counting,0.408
openbuddy-llama3-2-3b-v23-2-131k,bbh_penguins_in_a_table,0.2534246575342466
openbuddy-llama3-2-3b-v23-2-131k,bbh_reasoning_about_colored_objects,0.332
openbuddy-llama3-2-3b-v23-2-131k,bbh_ruin_names,0.36
openbuddy-llama3-2-3b-v23-2-131k,bbh_salient_translation_error_detection,0.32
openbuddy-llama3-2-3b-v23-2-131k,bbh_snarks,0.5955056179775281
openbuddy-llama3-2-3b-v23-2-131k,bbh_sports_understanding,0.66
openbuddy-llama3-2-3b-v23-2-131k,bbh_tracking_shuffled_objects_seven_objects,0.112
openbuddy-llama3-2-3b-v23-2-131k,bbh_tracking_shuffled_objects_three_objects,0.316
openbuddy-llama3-2-3b-v23-2-131k,bbh_web_of_lies,0.488
openbuddy-llama3-2-3b-v23-2-131k,gpqa,0.276006711409396
openbuddy-llama3-2-3b-v23-2-131k,math_algebra_hard,0.011943539630836
openbuddy-llama3-2-3b-v23-2-131k,math_counting_and_prob_hard,0.010840108401084
openbuddy-llama3-2-3b-v23-2-131k,math_geometry_hard,0.005050505050505
openbuddy-llama3-2-3b-v23-2-131k,math_hard,0.0103222557905337
openbuddy-llama3-2-3b-v23-2-131k,math_intermediate_algebra_hard,0.0047619047619047
openbuddy-llama3-2-3b-v23-2-131k,math_num_theory_hard,0.0129870129870129
openbuddy-llama3-2-3b-v23-2-131k,math_prealgebra_hard,0.0207253886010362
openbuddy-llama3-2-3b-v23-2-131k,math_precalculus_hard,0.0049382716049382
openbuddy-llama3-2-3b-v23-2-131k,MMLU-Pro,0.2479222074468085
openbuddy-llama3-2-3b-v23-2-131k,musr,0.3253968253968254
openbuddy-llama3-2-3b-v23-2-131k,musr_murder_mysteries,0.5
openbuddy-llama3-2-3b-v23-2-131k,musr_object_placements,0.2109375
openbuddy-llama3-2-3b-v23-2-131k,musr_team_allocation,0.268
openbuddy-llama3-3-70b-v24-1-131k,Big-bench Hard,0.6856448533240757
openbuddy-llama3-3-70b-v24-1-131k,bbh_boolean_expressions,0.92
openbuddy-llama3-3-70b-v24-1-131k,bbh_causal_judgement,0.6203208556149733
openbuddy-llama3-3-70b-v24-1-131k,bbh_date_understanding,0.72
openbuddy-llama3-3-70b-v24-1-131k,bbh_formal_fallacies,0.756
openbuddy-llama3-3-70b-v24-1-131k,bbh_logical_deduction_five_objects,0.616
openbuddy-llama3-3-70b-v24-1-131k,bbh_logical_deduction_seven_objects,0.62
openbuddy-llama3-3-70b-v24-1-131k,bbh_logical_deduction_three_objects,0.94
openbuddy-llama3-3-70b-v24-1-131k,bbh_movie_recommendation,0.844
openbuddy-llama3-3-70b-v24-1-131k,bbh_navigate,0.6
openbuddy-llama3-3-70b-v24-1-131k,bbh_object_counting,0.632
openbuddy-llama3-3-70b-v24-1-131k,bbh_penguins_in_a_table,0.6917808219178082
openbuddy-llama3-3-70b-v24-1-131k,bbh_reasoning_about_colored_objects,0.844
openbuddy-llama3-3-70b-v24-1-131k,bbh_salient_translation_error_detection,0.652
openbuddy-llama3-3-70b-v24-1-131k,bbh_snarks,0.7471910112359551
openbuddy-llama3-3-70b-v24-1-131k,bbh_temporal_sequences,1.0
openbuddy-llama3-3-70b-v24-1-131k,bbh_tracking_shuffled_objects_five_objects,0.28
openbuddy-llama3-3-70b-v24-1-131k,bbh_tracking_shuffled_objects_seven_objects,0.328
openbuddy-llama3-3-70b-v24-1-131k,bbh_tracking_shuffled_objects_three_objects,0.352
openbuddy-llama3-3-70b-v24-1-131k,bbh_web_of_lies,0.516
openbuddy-llama3-3-70b-v24-1-131k,gpqa_diamond,0.4191919191919191
openbuddy-llama3-3-70b-v24-1-131k,gpqa_extended,0.4413919413919414
openbuddy-llama3-3-70b-v24-1-131k,GPQA,0.4330357142857143
openbuddy-llama3-3-70b-v24-1-131k,math_algebra_hard,0.3892508143322475
openbuddy-llama3-3-70b-v24-1-131k,math_geometry_hard,0.1212121212121212
openbuddy-llama3-3-70b-v24-1-131k,math_intermediate_algebra_hard,0.0857142857142857
openbuddy-llama3-3-70b-v24-1-131k,MMLU-Pro,0.5327460106382979
openbuddy-llama3-3-70b-v24-1-131k,musr_team_allocation,0.556
openbuddy-mixtral-7bx8-v18-1-32k,Big-bench Hard,0.4632876236764451
openbuddy-mixtral-7bx8-v18-1-32k,bbh_causal_judgement,0.5187165775401069
openbuddy-mixtral-7bx8-v18-1-32k,bbh_date_understanding,0.624
openbuddy-mixtral-7bx8-v18-1-32k,bbh_disambiguation_qa,0.608
openbuddy-mixtral-7bx8-v18-1-32k,bbh_geometric_shapes,0.328
openbuddy-mixtral-7bx8-v18-1-32k,bbh_hyperbaton,0.684
openbuddy-mixtral-7bx8-v18-1-32k,bbh_logical_deduction_five_objects,0.42
openbuddy-mixtral-7bx8-v18-1-32k,bbh_logical_deduction_three_objects,0.572
openbuddy-mixtral-7bx8-v18-1-32k,bbh_movie_recommendation,0.7520000000000001
