task,dataset,model,metric,value
Question Answering,bbh_boolean_expressions,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.56
Question Answering,bbh_causal_judgement,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.481283422459893
Question Answering,bbh_date_understanding,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.14
Question Answering,bbh_disambiguation_qa,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.388
Question Answering,bbh_formal_fallacies,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.468
Question Answering,bbh_geometric_shapes,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.128
Question Answering,bbh_hyperbaton,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.516
Question Answering,bbh_logical_deduction_five_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.204
Question Answering,bbh_logical_deduction_seven_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.132
Question Answering,bbh_logical_deduction_three_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.34
Question Answering,bbh_movie_recommendation,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.276
Question Answering,bbh_navigate,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.58
Question Answering,bbh_object_counting,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.0
Question Answering,bbh_penguins_in_a_table,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.1986301369863013
Question Answering,bbh_reasoning_about_colored_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.156
Question Answering,bbh_ruin_names,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.208
Question Answering,bbh_salient_translation_error_detection,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.12
Question Answering,bbh_snarks,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.5393258426966292
Question Answering,bbh_sports_understanding,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.54
Question Answering,bbh_temporal_sequences,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.2
Question Answering,bbh_tracking_shuffled_objects_five_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.208
Question Answering,bbh_tracking_shuffled_objects_seven_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.136
Question Answering,bbh_tracking_shuffled_objects_three_objects,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.328
Question Answering,bbh_web_of_lies,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.524
Question Answering,gpqa,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.2525167785234899
Question Answering,gpqa_diamond,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.2626262626262626
Question Answering,gpqa_extended,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.2619047619047619
Question Answering,GPQA,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.2366071428571428
Question Answering,math_algebra_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.004885993485342
Question Answering,math_counting_and_prob_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0040650406504065
Question Answering,math_geometry_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0
Question Answering,math_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0052870090634441
Question Answering,math_intermediate_algebra_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0053571428571428
Question Answering,math_num_theory_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0097402597402597
Question Answering,math_prealgebra_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0103626943005181
Question Answering,math_precalculus_hard,thinker-smollm2-135m-instruct-reasoning,exact_match,0.0
Question Answering,MMLU-Pro,thinker-smollm2-135m-instruct-reasoning,accuracy,0.109375
Question Answering,musr,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.365079365079365
Question Answering,musr_murder_mysteries,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.5
Question Answering,musr_object_placements,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.234375
Question Answering,musr_team_allocation,thinker-smollm2-135m-instruct-reasoning,accuracy_norm,0.364
Question Answering,Big-bench Hard,tiger-gemma-9b-v1,accuracy_norm,0.5698663426488457
Question Answering,bbh_boolean_expressions,tiger-gemma-9b-v1,accuracy_norm,0.848
Question Answering,bbh_causal_judgement,tiger-gemma-9b-v1,accuracy_norm,0.5454545454545454
Question Answering,bbh_date_understanding,tiger-gemma-9b-v1,accuracy_norm,0.6
Question Answering,bbh_disambiguation_qa,tiger-gemma-9b-v1,accuracy_norm,0.636
Question Answering,bbh_formal_fallacies,tiger-gemma-9b-v1,accuracy_norm,0.556
Question Answering,bbh_geometric_shapes,tiger-gemma-9b-v1,accuracy_norm,0.536
Question Answering,bbh_hyperbaton,tiger-gemma-9b-v1,accuracy_norm,0.668
Question Answering,bbh_logical_deduction_five_objects,tiger-gemma-9b-v1,accuracy_norm,0.548
Question Answering,bbh_logical_deduction_seven_objects,tiger-gemma-9b-v1,accuracy_norm,0.532
Question Answering,bbh_logical_deduction_three_objects,tiger-gemma-9b-v1,accuracy_norm,0.828
Question Answering,bbh_movie_recommendation,tiger-gemma-9b-v1,accuracy_norm,0.568
Question Answering,bbh_navigate,tiger-gemma-9b-v1,accuracy_norm,0.68
Question Answering,bbh_object_counting,tiger-gemma-9b-v1,accuracy_norm,0.38
Question Answering,bbh_penguins_in_a_table,tiger-gemma-9b-v1,accuracy_norm,0.5958904109589042
Question Answering,bbh_reasoning_about_colored_objects,tiger-gemma-9b-v1,accuracy_norm,0.712
Question Answering,bbh_ruin_names,tiger-gemma-9b-v1,accuracy_norm,0.784
Question Answering,bbh_salient_translation_error_detection,tiger-gemma-9b-v1,accuracy_norm,0.576
Question Answering,bbh_snarks,tiger-gemma-9b-v1,accuracy_norm,0.5955056179775281
Question Answering,bbh_sports_understanding,tiger-gemma-9b-v1,accuracy_norm,0.512
Question Answering,bbh_temporal_sequences,tiger-gemma-9b-v1,accuracy_norm,0.6
Question Answering,bbh_tracking_shuffled_objects_five_objects,tiger-gemma-9b-v1,accuracy_norm,0.296
Question Answering,bbh_tracking_shuffled_objects_seven_objects,tiger-gemma-9b-v1,accuracy_norm,0.308
Question Answering,bbh_tracking_shuffled_objects_three_objects,tiger-gemma-9b-v1,accuracy_norm,0.296
Question Answering,bbh_web_of_lies,tiger-gemma-9b-v1,accuracy_norm,0.488
Question Answering,gpqa,tiger-gemma-9b-v1,accuracy_norm,0.3389261744966443
Question Answering,gpqa_diamond,tiger-gemma-9b-v1,accuracy_norm,0.3535353535353535
Question Answering,gpqa_extended,tiger-gemma-9b-v1,accuracy_norm,0.3315018315018315
Question Answering,GPQA,tiger-gemma-9b-v1,accuracy_norm,0.3415178571428571
Question Answering,math_algebra_hard,tiger-gemma-9b-v1,exact_match,0.2052117263843648
Question Answering,math_counting_and_prob_hard,tiger-gemma-9b-v1,exact_match,0.0365853658536585
Question Answering,math_geometry_hard,tiger-gemma-9b-v1,exact_match,0.034090909090909
Question Answering,math_hard,tiger-gemma-9b-v1,exact_match,0.0921450151057401
Question Answering,math_intermediate_algebra_hard,tiger-gemma-9b-v1,exact_match,0.0089285714285714
Question Answering,math_num_theory_hard,tiger-gemma-9b-v1,exact_match,0.0746753246753246
Question Answering,math_prealgebra_hard,tiger-gemma-9b-v1,exact_match,0.1761658031088082
Question Answering,math_precalculus_hard,tiger-gemma-9b-v1,exact_match,0.0148148148148148
Question Answering,MMLU-Pro,tiger-gemma-9b-v1,accuracy,0.4118184840425531
Question Answering,musr,tiger-gemma-9b-v1,accuracy_norm,0.4153439153439153
Question Answering,musr_murder_mysteries,tiger-gemma-9b-v1,accuracy_norm,0.54
Question Answering,musr_object_placements,tiger-gemma-9b-v1,accuracy_norm,0.3125
Question Answering,musr_team_allocation,tiger-gemma-9b-v1,accuracy_norm,0.396
Question Answering,Big-bench Hard,tiger-gemma-9b-v2,accuracy_norm,0.5613608748481167
Question Answering,bbh_boolean_expressions,tiger-gemma-9b-v2,accuracy_norm,0.844
Question Answering,bbh_causal_judgement,tiger-gemma-9b-v2,accuracy_norm,0.5187165775401069
Question Answering,bbh_date_understanding,tiger-gemma-9b-v2,accuracy_norm,0.588
Question Answering,bbh_disambiguation_qa,tiger-gemma-9b-v2,accuracy_norm,0.648
Question Answering,bbh_formal_fallacies,tiger-gemma-9b-v2,accuracy_norm,0.492
Question Answering,bbh_geometric_shapes,tiger-gemma-9b-v2,accuracy_norm,0.532
Question Answering,bbh_hyperbaton,tiger-gemma-9b-v2,accuracy_norm,0.708
Question Answering,bbh_logical_deduction_five_objects,tiger-gemma-9b-v2,accuracy_norm,0.568
Question Answering,bbh_logical_deduction_seven_objects,tiger-gemma-9b-v2,accuracy_norm,0.544
Question Answering,bbh_logical_deduction_three_objects,tiger-gemma-9b-v2,accuracy_norm,0.816
Question Answering,bbh_movie_recommendation,tiger-gemma-9b-v2,accuracy_norm,0.576
Question Answering,bbh_navigate,tiger-gemma-9b-v2,accuracy_norm,0.516
Question Answering,bbh_object_counting,tiger-gemma-9b-v2,accuracy_norm,0.376
Question Answering,bbh_penguins_in_a_table,tiger-gemma-9b-v2,accuracy_norm,0.5958904109589042
Question Answering,bbh_reasoning_about_colored_objects,tiger-gemma-9b-v2,accuracy_norm,0.708
Question Answering,bbh_ruin_names,tiger-gemma-9b-v2,accuracy_norm,0.788
Question Answering,bbh_salient_translation_error_detection,tiger-gemma-9b-v2,accuracy_norm,0.56
Question Answering,bbh_snarks,tiger-gemma-9b-v2,accuracy_norm,0.5786516853932584
Question Answering,bbh_sports_understanding,tiger-gemma-9b-v2,accuracy_norm,0.5
Question Answering,bbh_temporal_sequences,tiger-gemma-9b-v2,accuracy_norm,0.632
Question Answering,bbh_tracking_shuffled_objects_five_objects,tiger-gemma-9b-v2,accuracy_norm,0.296
Question Answering,bbh_tracking_shuffled_objects_seven_objects,tiger-gemma-9b-v2,accuracy_norm,0.316
Question Answering,bbh_tracking_shuffled_objects_three_objects,tiger-gemma-9b-v2,accuracy_norm,0.292
Question Answering,bbh_web_of_lies,tiger-gemma-9b-v2,accuracy_norm,0.488
Question Answering,gpqa,tiger-gemma-9b-v2,accuracy_norm,0.3397651006711409
Question Answering,gpqa_diamond,tiger-gemma-9b-v2,accuracy_norm,0.3535353535353535
Question Answering,gpqa_extended,tiger-gemma-9b-v2,accuracy_norm,0.336996336996337
Question Answering,GPQA,tiger-gemma-9b-v2,accuracy_norm,0.3370535714285714
Question Answering,math_algebra_hard,tiger-gemma-9b-v2,exact_match,0.1970684039087948
Question Answering,math_counting_and_prob_hard,tiger-gemma-9b-v2,exact_match,0.0365853658536585
Question Answering,math_geometry_hard,tiger-gemma-9b-v2,exact_match,0.0454545454545454
Question Answering,math_hard,tiger-gemma-9b-v2,exact_match,0.0913897280966767
Question Answering,math_intermediate_algebra_hard,tiger-gemma-9b-v2,exact_match,0.0089285714285714
Question Answering,math_num_theory_hard,tiger-gemma-9b-v2,exact_match,0.0746753246753246
Question Answering,math_prealgebra_hard,tiger-gemma-9b-v2,exact_match,0.1632124352331606
Question Answering,math_precalculus_hard,tiger-gemma-9b-v2,exact_match,0.0333333333333333
Question Answering,MMLU-Pro,tiger-gemma-9b-v2,accuracy,0.4112367021276595
Question Answering,musr,tiger-gemma-9b-v2,accuracy_norm,0.4074074074074074
Question Answering,musr_murder_mysteries,tiger-gemma-9b-v2,accuracy_norm,0.524
Question Answering,musr_object_placements,tiger-gemma-9b-v2,accuracy_norm,0.28125
Question Answering,musr_team_allocation,tiger-gemma-9b-v2,accuracy_norm,0.42
Question Answering,Big-bench Hard,tiger-gemma-9b-v3,accuracy_norm,0.580975525082451
Question Answering,bbh_boolean_expressions,tiger-gemma-9b-v3,accuracy_norm,0.84
Question Answering,bbh_causal_judgement,tiger-gemma-9b-v3,accuracy_norm,0.5294117647058824
Question Answering,bbh_date_understanding,tiger-gemma-9b-v3,accuracy_norm,0.584
Question Answering,bbh_disambiguation_qa,tiger-gemma-9b-v3,accuracy_norm,0.636
Question Answering,bbh_formal_fallacies,tiger-gemma-9b-v3,accuracy_norm,0.552
Question Answering,bbh_geometric_shapes,tiger-gemma-9b-v3,accuracy_norm,0.552
Question Answering,bbh_hyperbaton,tiger-gemma-9b-v3,accuracy_norm,0.696
Question Answering,bbh_logical_deduction_five_objects,tiger-gemma-9b-v3,accuracy_norm,0.576
Question Answering,bbh_logical_deduction_seven_objects,tiger-gemma-9b-v3,accuracy_norm,0.536
Question Answering,bbh_logical_deduction_three_objects,tiger-gemma-9b-v3,accuracy_norm,0.824
Question Answering,bbh_movie_recommendation,tiger-gemma-9b-v3,accuracy_norm,0.56
Question Answering,bbh_navigate,tiger-gemma-9b-v3,accuracy_norm,0.664
Question Answering,bbh_object_counting,tiger-gemma-9b-v3,accuracy_norm,0.376
Question Answering,bbh_penguins_in_a_table,tiger-gemma-9b-v3,accuracy_norm,0.6164383561643836
Question Answering,bbh_reasoning_about_colored_objects,tiger-gemma-9b-v3,accuracy_norm,0.72
Question Answering,bbh_ruin_names,tiger-gemma-9b-v3,accuracy_norm,0.772
Question Answering,bbh_salient_translation_error_detection,tiger-gemma-9b-v3,accuracy_norm,0.58
Question Answering,bbh_snarks,tiger-gemma-9b-v3,accuracy_norm,0.5955056179775281
Question Answering,bbh_sports_understanding,tiger-gemma-9b-v3,accuracy_norm,0.672
Question Answering,bbh_temporal_sequences,tiger-gemma-9b-v3,accuracy_norm,0.636
Question Answering,bbh_tracking_shuffled_objects_five_objects,tiger-gemma-9b-v3,accuracy_norm,0.292
Question Answering,bbh_tracking_shuffled_objects_seven_objects,tiger-gemma-9b-v3,accuracy_norm,0.32
Question Answering,bbh_tracking_shuffled_objects_three_objects,tiger-gemma-9b-v3,accuracy_norm,0.332
Question Answering,bbh_web_of_lies,tiger-gemma-9b-v3,accuracy_norm,0.488
Question Answering,gpqa,tiger-gemma-9b-v3,accuracy_norm,0.3389261744966443
Question Answering,gpqa_diamond,tiger-gemma-9b-v3,accuracy_norm,0.3535353535353535
Question Answering,gpqa_extended,tiger-gemma-9b-v3,accuracy_norm,0.3315018315018315
Question Answering,GPQA,tiger-gemma-9b-v3,accuracy_norm,0.3415178571428571
Question Answering,math_algebra_hard,tiger-gemma-9b-v3,exact_match,0.1644951140065146
Question Answering,math_counting_and_prob_hard,tiger-gemma-9b-v3,exact_match,0.0284552845528455
Question Answering,math_geometry_hard,tiger-gemma-9b-v3,exact_match,0.0416666666666666
Question Answering,math_hard,tiger-gemma-9b-v3,exact_match,0.0811933534743202
Question Answering,math_intermediate_algebra_hard,tiger-gemma-9b-v3,exact_match,0.0107142857142857
Question Answering,math_num_theory_hard,tiger-gemma-9b-v3,exact_match,0.0519480519480519
Question Answering,math_prealgebra_hard,tiger-gemma-9b-v3,exact_match,0.1761658031088082
Question Answering,math_precalculus_hard,tiger-gemma-9b-v3,exact_match,0.0222222222222222
Question Answering,MMLU-Pro,tiger-gemma-9b-v3,accuracy,0.4059175531914893
Question Answering,musr,tiger-gemma-9b-v3,accuracy_norm,0.3994708994708995
Question Answering,musr_murder_mysteries,tiger-gemma-9b-v3,accuracy_norm,0.504
Question Answering,musr_object_placements,tiger-gemma-9b-v3,accuracy_norm,0.2890625
Question Answering,musr_team_allocation,tiger-gemma-9b-v3,accuracy_norm,0.408
Question Answering,Big-bench Hard,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.3055025169241451
Question Answering,bbh_boolean_expressions,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.52
Question Answering,bbh_causal_judgement,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.481283422459893
Question Answering,bbh_date_understanding,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.148
Question Answering,bbh_disambiguation_qa,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.388
Question Answering,bbh_formal_fallacies,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.512
Question Answering,bbh_geometric_shapes,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.244
Question Answering,bbh_hyperbaton,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.504
Question Answering,bbh_logical_deduction_five_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.176
Question Answering,bbh_logical_deduction_seven_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.132
Question Answering,bbh_logical_deduction_three_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.344
Question Answering,bbh_movie_recommendation,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.26
Question Answering,bbh_navigate,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.42
Question Answering,bbh_object_counting,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.104
Question Answering,bbh_penguins_in_a_table,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.2054794520547945
Question Answering,bbh_reasoning_about_colored_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.12
Question Answering,bbh_ruin_names,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.22
Question Answering,bbh_salient_translation_error_detection,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.18
Question Answering,bbh_snarks,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.5337078651685393
Question Answering,bbh_sports_understanding,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.512
Question Answering,bbh_temporal_sequences,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.208
Question Answering,bbh_tracking_shuffled_objects_five_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.172
Question Answering,bbh_tracking_shuffled_objects_seven_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.16
Question Answering,bbh_tracking_shuffled_objects_three_objects,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.352
Question Answering,bbh_web_of_lies,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.504
Question Answering,gpqa,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.2290268456375838
Question Answering,gpqa_diamond,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.2323232323232323
Question Answering,gpqa_extended,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.2234432234432234
Question Answering,GPQA,tinyllama-1-1b-chat-v0-1,accuracy_norm,0.234375
Question Answering,math_algebra_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.001628664495114
Question Answering,math_counting_and_prob_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0
Question Answering,math_geometry_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0037878787878787
Question Answering,math_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0030211480362537
Question Answering,math_intermediate_algebra_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0035714285714285
Question Answering,math_num_theory_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0
Question Answering,math_prealgebra_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0103626943005181
Question Answering,math_precalculus_hard,tinyllama-1-1b-chat-v0-1,exact_match,0.0
Question Answering,MMLU-Pro,tinyllama-1-1b-chat-v0-1,accuracy,0.1097905585106382
